state,lga,year,total_events,violent_events,boko_haram_events,total_fatalities,violent_fatalities,boko_haram_fatalities,battles,explosions,violence_civilians,latitude,longitude,any_conflict,any_violent_conflict,any_boko_haram,conflict_intensity,high_conflict,cum_violent_events,cum_fatalities,cum_boko_haram_events,first_violent_year,years_since_first_conflict,ever_exposed
Gombe,Yamaltu/Deba,2003,1,1,0,0,0,0,0,0,1,10.2128,11.3878,1,1,0,Low,0,1,0,0,2003.0,0.0,1
Gombe,Yamaltu/Deba,2015,3,3,3,0,0,0,0,0,3,10.3043,11.499,1,1,1,Low,0,4,0,3,2003.0,12.0,1
Gombe,Yamaltu/Deba,2016,1,1,0,0,0,0,1,0,0,10.2086,11.3859,1,1,0,Low,0,5,0,3,2003.0,13.0,1
Gombe,Yamaltu/Deba,2018,1,0,0,1,0,0,0,0,0,10.2128,11.3878,1,0,0,No Conflict,0,5,1,3,,,1
Imo,Aboh-Mbaise,2013,1,0,0,0,0,0,0,0,0,5.4756999,7.2715998,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ehime-Mbano,2016,2,0,0,1,0,0,0,0,0,5.6325002,7.3053999,1,0,0,No Conflict,0,0,1,0,,,0
Imo,Ezinihitte,2016,1,0,0,0,0,0,0,0,0,5.4741001,7.3003001,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ideato North,2016,1,1,0,7,7,0,1,0,0,5.9088001,7.1106,1,1,0,Low,0,1,7,0,2016.0,0.0,1
Imo,Ideato North,2018,2,2,0,2,2,0,0,0,2,5.9088001,7.1106,1,1,0,Low,0,3,9,0,2016.0,2.0,1
Imo,Ideato South,2016,1,0,0,0,0,0,0,0,0,5.7670999,7.1531,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ideato South,2017,1,0,0,1,0,0,0,0,0,5.7670999,7.1531,1,0,0,No Conflict,0,0,1,0,,,0
Imo,Ideato South,2019,1,0,0,0,0,0,0,0,0,5.7670999,7.1531,1,0,0,No Conflict,0,0,1,0,,,0
Imo,Ikeduru,2014,1,1,0,1,1,0,0,0,1,5.6092,7.1264,1,1,0,Low,0,1,1,0,2014.0,0.0,1
Imo,Isiala Mbano,2012,2,1,0,0,0,0,0,0,1,5.651,7.1479001,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Imo,Isiala Mbano,2017,1,0,0,0,0,0,0,0,0,5.6440001,7.2065001,1,0,0,No Conflict,0,1,0,0,,,1
Imo,Isiala Mbano,2019,1,0,0,0,0,0,0,0,0,5.6833,7.2333002,1,0,0,No Conflict,0,1,0,0,,,1
Imo,Mbaitoli,2016,1,1,0,1,1,0,1,0,0,5.5833001,7.0500002,1,1,0,Low,0,1,1,0,2016.0,0.0,1
Imo,Ngor-Okpala,2015,1,0,0,0,0,0,0,0,0,5.3320999,7.1447001,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ngor-Okpala,2017,1,0,0,0,0,0,0,0,0,5.3320999,7.1447001,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ngor-Okpala,2019,3,1,0,1,1,0,0,0,1,5.3320999,7.1447001,1,1,0,Low,0,1,1,0,2019.0,0.0,1
Imo,Nkwerre,2019,1,1,0,1,1,0,0,0,1,5.7421999,7.0820999,1,1,0,Low,0,1,1,0,2019.0,0.0,1
Imo,Obowo,2008,1,1,0,0,0,0,0,0,1,5.5558,7.3452001,1,1,0,Low,0,1,0,0,2008.0,0.0,1
Imo,Obowo,2013,1,1,0,1,1,0,1,0,0,5.5658998,7.3987999,1,1,0,Low,0,2,1,0,2008.0,5.0,1
Imo,Obowo,2018,1,1,0,2,2,0,0,0,1,5.5658998,7.3987999,1,1,0,Low,0,3,3,0,2008.0,10.0,1
Imo,Oguta,2012,1,0,0,0,0,0,0,0,0,5.7089,6.8102999,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Oguta,2019,2,1,0,1,1,0,1,0,0,5.7089,6.8102999,1,1,0,Low,0,1,1,0,2019.0,0.0,1
Imo,Ohaji/Egbema,2005,1,0,0,0,0,0,0,0,0,5.5537,6.7547998,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Ohaji/Egbema,2010,1,1,0,30,30,0,1,0,0,5.4415998,6.8312001,1,1,0,Low,0,1,30,0,2010.0,0.0,1
Imo,Ohaji/Egbema,2012,1,0,0,0,0,0,0,0,0,5.5398998,6.7255001,1,0,0,No Conflict,0,1,30,0,,,1
Imo,Ohaji/Egbema,2013,1,0,0,0,0,0,0,0,0,5.5398998,6.7255001,1,0,0,No Conflict,0,1,30,0,,,1
Imo,Ohaji/Egbema,2014,3,1,0,6,6,0,1,0,0,5.4415998,6.8312001,1,1,0,Low,0,2,36,0,2010.0,4.0,1
Imo,Ohaji/Egbema,2015,2,0,0,0,0,0,0,0,0,5.5398998,6.7255001,1,0,0,No Conflict,0,2,36,0,,,1
Imo,Ohaji/Egbema,2016,3,2,0,12,12,0,1,0,1,5.5398998,6.7255001,1,1,0,Low,0,4,48,0,2010.0,6.0,1
Imo,Ohaji/Egbema,2018,1,0,0,0,0,0,0,0,0,5.3504,6.7674999,1,0,0,No Conflict,0,4,48,0,,,1
Imo,Ohaji/Egbema,2019,1,0,0,0,0,0,0,0,0,5.2937999,6.8964,1,0,0,No Conflict,0,4,48,0,,,1
Imo,Okigwe,2000,1,1,0,2,2,0,1,0,0,5.8351998,7.3599,1,1,0,Low,0,1,2,0,2000.0,0.0,1
Imo,Okigwe,2015,1,0,0,0,0,0,0,0,0,5.8351998,7.3599,1,0,0,No Conflict,0,1,2,0,,,1
Imo,Okigwe,2018,2,0,0,0,0,0,0,0,0,5.8148999,7.3495998,1,0,0,No Conflict,0,1,2,0,,,1
Imo,Orlu,2014,1,1,0,0,0,0,0,0,1,5.7946,7.0349998,1,1,0,Low,0,1,0,0,2014.0,0.0,1
Imo,Orlu,2015,1,0,0,0,0,0,0,0,0,5.7946,7.0349998,1,0,0,No Conflict,0,1,0,0,,,1
Imo,Orlu,2018,2,2,0,1,1,0,1,0,1,5.776,7.0690999,1,1,0,Low,0,3,1,0,2014.0,4.0,1
Imo,Orsu,2014,1,1,0,0,0,0,1,0,0,5.8171,6.9875002,1,1,0,Low,0,1,0,0,2014.0,0.0,1
Imo,Owerri North,2012,1,1,0,0,0,0,0,0,1,5.5211,7.0556002,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Imo,Owerri North,2013,1,0,0,0,0,0,0,0,0,5.5211,7.0556002,1,0,0,No Conflict,0,1,0,0,,,1
Imo,Owerri North,2015,1,1,0,1,1,0,0,0,1,5.5211,7.0556002,1,1,0,Low,0,2,1,0,2012.0,3.0,1
Imo,Owerri North,2017,1,1,0,0,0,0,0,0,1,5.4123998,7.1226001,1,1,0,Low,0,3,1,0,2012.0,5.0,1
Imo,Owerri North,2019,2,2,0,1,1,0,0,0,2,5.4944,7.0732999,1,1,0,Low,0,5,2,0,2012.0,7.0,1
Imo,Owerri West,2012,1,0,0,0,0,0,0,0,0,5.4678001,6.9675999,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Owerri West,2013,1,1,0,1,1,0,1,0,0,5.5191998,6.9898,1,1,0,Low,0,1,1,0,2013.0,0.0,1
Imo,Owerri West,2014,1,0,0,0,0,0,0,0,0,5.4678001,6.9675999,1,0,0,No Conflict,0,1,1,0,,,1
Imo,Owerri West,2015,1,0,0,1,0,0,0,0,0,5.3993001,7.0089998,1,0,0,No Conflict,0,1,2,0,,,1
Imo,Owerri West,2016,1,0,0,2,0,0,0,0,0,5.4678001,6.9675999,1,0,0,No Conflict,0,1,4,0,,,1
Imo,Owerri West,2017,2,0,0,0,0,0,0,0,0,5.4678001,6.9675999,1,0,0,No Conflict,0,1,4,0,,,1
Imo,Owerri West,2018,1,0,0,0,0,0,0,0,0,5.4436998,6.9720001,1,0,0,No Conflict,0,1,4,0,,,1
Imo,Owerri West,2019,5,4,0,10,10,0,4,0,0,5.434,7.0274,1,1,0,High,1,5,14,0,2013.0,6.0,1
Imo,Owerri-Municipal,1998,1,0,0,0,0,0,0,0,0,5.4833002,7.0303998,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Owerri-Municipal,2000,3,1,0,2,2,0,1,0,0,5.4833002,7.0303998,1,1,0,Low,0,1,2,0,2000.0,0.0,1
Imo,Owerri-Municipal,2001,1,1,0,4,4,0,1,0,0,5.4833002,7.0303998,1,1,0,Low,0,2,6,0,2000.0,1.0,1
Imo,Owerri-Municipal,2002,2,2,0,20,20,0,1,0,1,5.4833002,7.0303998,1,1,0,Low,0,4,26,0,2000.0,2.0,1
Imo,Owerri-Municipal,2003,6,6,0,1,1,0,2,0,4,5.4833002,7.0303998,1,1,0,High,1,10,27,0,2000.0,3.0,1
Imo,Owerri-Municipal,2004,1,0,0,0,0,0,0,0,0,5.4833002,7.0303998,1,0,0,No Conflict,0,10,27,0,,,1
Imo,Owerri-Municipal,2005,4,1,0,0,0,0,0,0,1,5.4833002,7.0303998,1,1,0,Low,0,11,27,0,2000.0,5.0,1
Imo,Owerri-Municipal,2008,2,2,0,2,2,0,1,0,1,5.4833002,7.0303998,1,1,0,Low,0,13,29,0,2000.0,8.0,1
Imo,Owerri-Municipal,2009,2,1,0,0,0,0,0,0,1,5.4833002,7.0303998,1,1,0,Low,0,14,29,0,2000.0,9.0,1
Imo,Owerri-Municipal,2010,3,2,0,0,0,0,0,0,2,5.4833002,7.0303998,1,1,0,Low,0,16,29,0,2000.0,10.0,1
Imo,Owerri-Municipal,2012,6,0,0,0,0,0,0,0,0,5.4833002,7.0303998,1,0,0,No Conflict,0,16,29,0,,,1
Imo,Owerri-Municipal,2013,12,2,0,1,1,0,1,0,1,5.4833002,7.0303998,1,1,0,Low,0,18,30,0,2000.0,13.0,1
Imo,Owerri-Municipal,2014,14,2,0,0,0,0,0,0,2,5.4833002,7.0303998,1,1,0,Low,0,20,30,0,2000.0,14.0,1
Imo,Owerri-Municipal,2015,25,1,0,1,0,0,1,0,0,5.4833002,7.0303998,1,1,0,Low,0,21,31,0,2000.0,15.0,1
Imo,Owerri-Municipal,2016,15,0,0,0,0,0,0,0,0,5.4833002,7.0303998,1,0,0,No Conflict,0,21,31,0,,,1
Imo,Owerri-Municipal,2017,14,2,0,6,1,0,1,0,1,5.4833002,7.0303998,1,1,0,Low,0,23,37,0,2000.0,17.0,1
Imo,Owerri-Municipal,2018,13,1,0,3,0,0,0,0,1,5.4833002,7.0303998,1,1,0,Low,0,24,40,0,2000.0,18.0,1
Imo,Owerri-Municipal,2019,9,2,0,2,2,0,0,0,2,5.4833002,7.0303998,1,1,0,Low,0,26,42,0,2000.0,19.0,1
Imo,Unuimo,2010,1,0,0,0,0,0,0,0,0,5.7687001,7.2175002,1,0,0,No Conflict,0,0,0,0,,,0
Imo,Unuimo,2014,1,1,0,4,4,0,1,0,0,5.7687001,7.2175002,1,1,0,Low,0,1,4,0,2014.0,0.0,1
Jigawa,Auyo,2001,1,0,0,0,0,0,0,0,0,12.4498,10.0444,1,0,0,No Conflict,0,0,0,0,,,0
Jigawa,Auyo,2002,1,0,0,0,0,0,0,0,0,12.4498,10.0444,1,0,0,No Conflict,0,0,0,0,,,0
Jigawa,Auyo,2009,1,1,0,0,0,0,0,0,1,12.4498,10.0444,1,1,0,Low,0,1,0,0,2009.0,0.0,1
Jigawa,Auyo,2011,1,0,0,0,0,0,0,0,0,12.4498,10.0444,1,0,0,No Conflict,0,1,0,0,,,1
Jigawa,Auyo,2014,1,0,0,0,0,0,0,0,0,12.4498,10.0444,1,0,0,No Conflict,0,1,0,0,,,1
Jigawa,Auyo,2018,1,0,0,0,0,0,0,0,0,12.4498,10.0444,1,0,0,No Conflict,0,1,0,0,,,1
Jigawa,Babura,2018,2,1,0,3,1,0,0,0,1,12.7731,9.0158005,1,1,0,Low,0,1,3,0,2018.0,0.0,1
Jigawa,Babura,2019,1,1,0,1,1,0,0,0,1,12.7731,9.0158005,1,1,0,Low,0,2,4,0,2018.0,1.0,1
Jigawa,Biriniwa,2012,1,1,1,1,1,1,1,0,0,12.7903,10.2348,1,1,1,Low,0,1,1,1,2012.0,0.0,1
Jigawa,Birni Kudu,2008,1,1,0,2,2,0,1,0,0,11.4459,9.4983997,1,1,0,Low,0,1,2,0,2008.0,0.0,1
Jigawa,Birni Kudu,2015,2,1,0,1,1,0,0,0,1,11.4459,9.4983997,1,1,0,Low,0,2,3,0,2008.0,7.0,1
Jigawa,Birni Kudu,2018,1,0,0,2,0,0,0,0,0,11.4459,9.4983997,1,0,0,No Conflict,0,2,5,0,,,1
Jigawa,Dutse,2002,1,1,0,14,14,0,1,0,0,11.7594,9.3392,1,1,0,Low,0,1,14,0,2002.0,0.0,1
Jigawa,Dutse,2004,2,2,0,2,2,0,1,0,1,11.7594,9.3392,1,1,0,Low,0,3,16,0,2002.0,2.0,1
Jigawa,Dutse,2013,1,0,0,0,0,0,0,0,0,11.7594,9.3392,1,0,0,No Conflict,0,3,16,0,,,1
Jigawa,Dutse,2014,1,0,0,0,0,0,0,0,0,11.7594,9.3392,1,0,0,No Conflict,0,3,16,0,,,1
Jigawa,Dutse,2015,1,1,0,0,0,0,0,0,1,11.7594,9.3392,1,1,0,Low,0,4,16,0,2002.0,13.0,1
Jigawa,Dutse,2016,3,0,0,1,0,0,0,0,0,11.7594,9.3392,1,0,0,No Conflict,0,4,17,0,,,1
Jigawa,Dutse,2017,5,1,1,0,0,0,1,0,0,11.7594,9.3392,1,1,1,Low,0,5,17,1,2002.0,15.0,1
Jigawa,Dutse,2019,1,1,0,1,1,0,0,0,1,11.7594,9.3392,1,1,0,Low,0,6,18,1,2002.0,17.0,1
Jigawa,Garki,2015,2,2,0,1,1,0,1,0,1,12.4364,9.1887999,1,1,0,Low,0,2,1,0,2015.0,0.0,1
Jigawa,Gumel,2013,1,0,0,0,0,0,0,0,0,12.6279,9.3912001,1,0,0,No Conflict,0,0,0,0,,,0
Jigawa,Gumel,2019,1,0,0,0,0,0,0,0,0,12.6279,9.3912001,1,0,0,No Conflict,0,0,0,0,,,0
Jigawa,Guri,2013,2,2,1,4,4,3,2,0,0,12.7267,10.4205,1,1,1,Low,0,2,4,1,2013.0,0.0,1
Jigawa,Gwaram,2012,1,1,0,0,0,0,0,1,0,11.2764,9.8858004,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Jigawa,Gwaram,2013,1,1,0,5,5,0,0,0,1,11.2764,9.8858004,1,1,0,Low,0,2,5,0,2012.0,1.0,1
Jigawa,Gwaram,2014,3,3,2,11,11,8,1,1,1,11.1507,10.325,1,1,1,Low,0,5,16,2,2012.0,2.0,1
Jigawa,Gwaram,2017,1,0,0,0,0,0,0,0,0,11.2764,9.8858004,1,0,0,No Conflict,0,5,16,2,,,1
Jigawa,Gwaram,2018,1,0,0,0,0,0,0,0,0,11.2764,9.8858004,1,0,0,No Conflict,0,5,16,2,,,1
Jigawa,Gwiwa,2019,1,1,0,0,0,0,0,0,1,12.7817,8.3372002,1,1,0,Low,0,1,0,0,2019.0,0.0,1
Jigawa,Jahun,1999,1,1,0,3,3,0,1,0,0,12.0741,9.6279001,1,1,0,Low,0,1,3,0,1999.0,0.0,1
Jigawa,Jahun,2003,1,0,0,1,0,0,0,0,0,12.0741,9.6279001,1,0,0,No Conflict,0,1,4,0,,,1
Jigawa,Jahun,2018,1,0,0,0,0,0,0,0,0,12.0741,9.6279001,1,0,0,No Conflict,0,1,4,0,,,1
Jigawa,Kafin Hausa,2014,1,1,0,6,6,0,0,0,1,12.2375,9.908,1,1,0,Low,0,1,6,0,2014.0,0.0,1
Jigawa,Kaugama,2009,1,1,0,0,0,0,1,0,0,12.4754,9.7349005,1,1,0,Low,0,1,0,0,2009.0,0.0,1
Jigawa,Kiri Kasamma,1999,3,3,0,10,10,0,3,0,0,12.6932,10.2551,1,1,0,Low,0,3,10,0,1999.0,0.0,1
Jigawa,Maigatari,2009,1,1,0,0,0,0,1,0,0,12.8078,9.4617004,1,1,0,Low,0,1,0,0,2009.0,0.0,1
Jigawa,Malam Madori,2017,1,1,1,0,0,0,1,0,0,12.565,9.9573002,1,1,1,Low,0,1,0,1,2017.0,0.0,1
Jigawa,Miga,2004,1,1,0,6,6,0,1,0,0,12.2393,9.7122002,1,1,0,Low,0,1,6,0,2004.0,0.0,1
Jigawa,Miga,2009,1,1,0,0,0,0,1,0,0,12.2393,9.7122002,1,1,0,Low,0,2,6,0,2004.0,5.0,1
Jigawa,Miga,2017,1,0,0,1,0,0,0,0,0,12.2393,9.7122002,1,0,0,No Conflict,0,2,7,0,,,1
Jigawa,Ringim,2002,1,1,0,0,0,0,1,0,0,12.3287,9.1030998,1,1,0,Low,0,1,0,0,2002.0,0.0,1
Jigawa,Ringim,2005,2,2,0,0,0,0,0,0,2,12.1758,9.1971998,1,1,0,Low,0,3,0,0,2002.0,3.0,1
Jigawa,Ringim,2013,1,1,0,0,0,0,0,1,0,12.1548,9.1618996,1,1,0,Low,0,4,0,0,2002.0,11.0,1
Jigawa,Roni,2007,1,0,0,0,0,0,0,0,0,12.6571,8.2652998,1,0,0,No Conflict,0,0,0,0,,,0
Jigawa,Taura,2005,1,1,0,0,0,0,1,0,0,12.2272,9.2805996,1,1,0,Low,0,1,0,0,2005.0,0.0,1
Kaduna,Birnin-Gwari,2010,2,0,0,12,0,0,0,0,0,11.0069,6.5173001,1,0,0,No Conflict,0,0,12,0,,,0
Kaduna,Birnin-Gwari,2011,1,1,0,4,4,0,0,0,1,10.5081,6.1704998,1,1,0,Low,0,1,16,0,2011.0,0.0,1
Kaduna,Birnin-Gwari,2012,1,1,0,24,24,0,0,0,1,11.0356,7.0832,1,1,0,Low,0,2,40,0,2011.0,1.0,1
Kaduna,Birnin-Gwari,2013,3,3,1,11,11,6,1,0,2,10.9775,6.4527001,1,1,1,Low,0,5,51,1,2011.0,2.0,1
Kaduna,Birnin-Gwari,2014,2,1,0,4,4,0,0,0,1,10.7295,6.401,1,1,0,Low,0,6,55,1,2011.0,3.0,1
Kaduna,Birnin-Gwari,2015,3,1,0,7,7,0,0,0,1,10.6637,6.54,1,1,0,Low,0,7,62,1,2011.0,4.0,1
Kaduna,Birnin-Gwari,2017,2,2,0,2,2,0,0,0,2,10.6637,6.54,1,1,0,Low,0,9,64,1,2011.0,6.0,1
Kaduna,Birnin-Gwari,2018,21,20,0,138,138,0,6,0,14,10.6624,6.5437002,1,1,0,High,1,29,202,1,2011.0,7.0,1
Kaduna,Birnin-Gwari,2019,8,7,0,39,39,0,3,1,3,10.8047,6.2962999,1,1,0,High,1,36,241,1,2011.0,8.0,1
Kaduna,Chikun,2011,3,2,0,80,40,0,0,0,2,10.2691,7.1085,1,1,0,Low,0,2,80,0,2011.0,0.0,1
Kaduna,Chikun,2012,5,4,1,20,15,4,0,1,3,10.2691,7.1085,1,1,1,High,1,6,100,1,2011.0,1.0,1
Kaduna,Chikun,2015,4,1,1,1,1,1,1,0,0,10.2691,7.1085,1,1,1,Low,0,7,101,2,2011.0,4.0,1
Kaduna,Chikun,2016,6,4,0,19,19,0,0,0,4,10.2691,7.1085,1,1,0,High,1,11,120,2,2011.0,5.0,1
Kaduna,Chikun,2017,4,0,0,0,0,0,0,0,0,10.2691,7.1085,1,0,0,No Conflict,0,11,120,2,,,1
Kaduna,Chikun,2018,6,4,0,15,15,0,0,0,4,10.5201,7.0184999,1,1,0,High,1,15,135,2,2011.0,7.0,1
Kaduna,Chikun,2019,3,3,0,18,18,0,1,0,2,10.2691,7.1085,1,1,0,Low,0,18,153,2,2011.0,8.0,1
Kaduna,Giwa,2018,3,2,0,0,0,0,0,0,2,11.0538,7.1957998,1,1,0,Low,0,2,0,0,2018.0,0.0,1
Kaduna,Giwa,2019,1,1,0,6,6,0,0,0,1,11.0538,7.1957998,1,1,0,Low,0,3,6,0,2018.0,1.0,1
Kaduna,Igabi,2012,4,4,3,22,22,22,2,1,1,10.7889,7.7749,1,1,1,High,1,4,22,3,2012.0,0.0,1
Kaduna,Igabi,2014,3,3,0,23,23,0,0,0,3,10.9032,7.4815998,1,1,0,Low,0,7,45,3,2012.0,2.0,1
Kaduna,Igabi,2015,6,5,0,26,26,0,0,0,5,10.6462,7.3450999,1,1,0,High,1,12,71,3,2012.0,3.0,1
Kaduna,Igabi,2016,2,1,0,4,4,0,0,0,1,10.5299,7.3792,1,1,0,Low,0,13,75,3,2012.0,4.0,1
Kaduna,Igabi,2018,5,4,0,5,5,0,2,0,2,10.5422,7.3302002,1,1,0,High,1,17,80,3,2012.0,6.0,1
Kaduna,Igabi,2019,1,1,0,1,1,0,1,0,0,10.8121,7.3021998,1,1,0,Low,0,18,81,3,2012.0,7.0,1
Kaduna,Ikara,2012,1,1,1,1,1,1,0,1,0,11.2745,8.2196999,1,1,1,Low,0,1,1,1,2012.0,0.0,1
Kaduna,Ikara,2014,2,2,1,36,36,35,0,1,1,11.1667,8.1493998,1,1,1,Low,0,3,37,2,2012.0,2.0,1
Kaduna,Ikara,2015,1,0,0,0,0,0,0,0,0,11.2745,8.2196999,1,0,0,No Conflict,0,3,37,2,,,1
Kaduna,Ikara,2018,1,1,0,0,0,0,0,0,1,11.1775,8.2266998,1,1,0,Low,0,4,37,2,2012.0,6.0,1
Kaduna,Jaba,2011,1,0,0,0,0,0,0,0,0,9.4499998,8.0,1,0,0,No Conflict,0,0,0,0,,,0
Kaduna,Jaba,2016,1,0,0,0,0,0,0,0,0,9.4499998,8.0,1,0,0,No Conflict,0,0,0,0,,,0
Kaduna,Jema'A,1999,3,3,0,117,117,0,2,0,1,9.5832996,8.3000002,1,1,0,Low,0,3,117,0,1999.0,0.0,1
Kaduna,Jema'A,2011,6,6,0,95,95,0,3,0,3,9.5832996,8.3000002,1,1,0,High,1,9,212,0,1999.0,12.0,1
Kaduna,Jema'A,2013,4,2,0,7,6,0,0,0,2,9.5832996,8.3000002,1,1,0,Low,0,11,219,0,1999.0,14.0,1
Kaduna,Jema'A,2015,4,3,0,17,13,0,0,0,3,9.4666996,8.3832998,1,1,0,Low,0,14,236,0,1999.0,16.0,1
Kaduna,Jema'A,2016,15,10,0,76,76,0,1,0,9,9.5832996,8.3000002,1,1,0,High,1,24,312,0,1999.0,17.0,1
Kaduna,Jema'A,2017,10,8,0,49,49,0,0,0,8,9.4666996,8.3832998,1,1,0,High,1,32,361,0,1999.0,18.0,1
Kaduna,Jema'A,2018,8,7,0,31,31,0,1,0,6,9.5832996,8.3000002,1,1,0,High,1,39,392,0,1999.0,19.0,1
Kaduna,Jema'A,2019,2,2,0,6,6,0,0,0,2,9.4666996,8.25,1,1,0,Low,0,41,398,0,1999.0,20.0,1
Kaduna,Kachia,2000,3,3,0,647,647,0,3,0,0,9.8733997,7.9541001,1,1,0,Low,0,3,647,0,2000.0,0.0,1
Kaduna,Kachia,2003,1,1,0,17,17,0,0,0,1,9.6999998,7.4499998,1,1,0,Low,0,4,664,0,2000.0,3.0,1
Kaduna,Kachia,2004,1,0,0,0,0,0,0,0,0,9.5832996,7.4667001,1,0,0,No Conflict,0,4,664,0,,,1
Kaduna,Kachia,2008,2,2,0,2,2,0,1,1,0,9.8733997,7.9541001,1,1,0,Low,0,6,666,0,2000.0,8.0,1
Kaduna,Kachia,2010,1,1,0,0,0,0,1,0,0,9.6667004,7.8167,1,1,0,Low,0,7,666,0,2000.0,10.0,1
Kaduna,Kachia,2013,1,1,1,30,30,30,1,0,0,9.5668001,7.4345999,1,1,1,Low,0,8,696,1,2000.0,13.0,1
Kaduna,Kachia,2014,6,4,0,11,10,0,2,0,2,9.8733997,7.9541001,1,1,0,High,1,12,707,1,2000.0,14.0,1
Kaduna,Kachia,2015,1,0,0,0,0,0,0,0,0,9.5668001,7.4345999,1,0,0,No Conflict,0,12,707,1,,,1
Kaduna,Kachia,2018,3,3,0,9,9,0,1,0,2,9.8733997,7.9541001,1,1,0,Low,0,15,716,1,2000.0,18.0,1
Kaduna,Kachia,2019,1,1,0,0,0,0,0,0,1,9.8465004,7.8773999,1,1,0,Low,0,16,716,1,2000.0,19.0,1
Kaduna,Kaduna North,1997,3,1,0,1,1,0,1,0,0,10.5222,7.4383001,1,1,0,Low,0,1,1,0,1997.0,0.0,1
Kaduna,Kaduna North,1998,6,3,0,52,33,0,2,0,1,10.5222,7.4383001,1,1,0,Low,0,4,53,0,1997.0,1.0,1
Kaduna,Kaduna North,1999,6,3,0,15,15,0,1,0,2,10.5222,7.4383001,1,1,0,Low,0,7,68,0,1997.0,2.0,1
Kaduna,Kaduna North,2000,21,11,0,1257,1254,0,7,0,4,10.5491,7.4162002,1,1,0,High,1,18,1325,0,1997.0,3.0,1
Kaduna,Kaduna North,2001,3,3,0,11,11,0,0,0,3,10.5222,7.4383001,1,1,0,Low,0,21,1336,0,1997.0,4.0,1
Kaduna,Kaduna North,2002,4,3,0,250,250,0,0,0,3,10.5222,7.4383001,1,1,0,Low,0,24,1586,0,1997.0,5.0,1
Kaduna,Kaduna North,2003,1,1,0,0,0,0,0,0,1,10.5222,7.4383001,1,1,0,Low,0,25,1586,0,1997.0,6.0,1
Kaduna,Kaduna North,2004,3,1,0,0,0,0,1,0,0,10.5122,7.4123998,1,1,0,Low,0,26,1586,0,1997.0,7.0,1
Kaduna,Kaduna North,2007,1,1,0,0,0,0,0,0,1,10.5222,7.4383001,1,1,0,Low,0,27,1586,0,1997.0,10.0,1
Kaduna,Kaduna North,2008,1,0,0,0,0,0,0,0,0,10.5222,7.4383001,1,0,0,No Conflict,0,27,1586,0,,,1
Kaduna,Kaduna North,2009,3,2,0,0,0,0,0,0,2,10.5222,7.4383001,1,1,0,Low,0,29,1586,0,1997.0,12.0,1
Kaduna,Kaduna North,2010,4,2,0,8,8,0,0,0,2,10.5222,7.4383001,1,1,0,Low,0,31,1594,0,1997.0,13.0,1
Kaduna,Kaduna North,2011,12,8,1,92,80,0,1,3,4,10.5222,7.4383001,1,1,1,High,1,39,1686,1,1997.0,14.0,1
Kaduna,Kaduna North,2012,29,18,12,143,142,82,6,9,3,10.55,7.4166999,1,1,1,High,1,57,1829,13,1997.0,15.0,1
Kaduna,Kaduna North,2013,13,6,2,6,6,1,5,1,0,10.5222,7.4383001,1,1,1,High,1,63,1835,15,1997.0,16.0,1
Kaduna,Kaduna North,2014,15,6,1,52,52,50,1,2,3,10.5222,7.4383001,1,1,1,High,1,69,1887,16,1997.0,17.0,1
Kaduna,Kaduna North,2015,13,1,0,12,1,0,0,0,1,10.5122,7.4123998,1,1,0,Low,0,70,1899,16,1997.0,18.0,1
Kaduna,Kaduna North,2016,17,4,0,2,2,0,0,0,4,10.5222,7.4383001,1,1,0,High,1,74,1901,16,1997.0,19.0,1
Kaduna,Kaduna North,2017,25,4,0,3,3,0,1,0,3,10.5222,7.4383001,1,1,0,High,1,78,1904,16,1997.0,20.0,1
Kaduna,Kaduna North,2018,30,9,0,31,27,0,9,0,0,10.5222,7.4383001,1,1,0,High,1,87,1935,16,1997.0,21.0,1
Kaduna,Kaduna North,2019,6,2,0,11,11,0,2,0,0,10.5222,7.4383001,1,1,0,Low,0,89,1946,16,1997.0,22.0,1
Kaduna,Kaduna South,2012,3,2,1,16,16,8,0,2,0,10.4751,7.4196,1,1,1,Low,0,2,16,1,2012.0,0.0,1
Kaduna,Kaduna South,2013,1,1,0,5,5,0,0,0,1,10.4751,7.4196,1,1,0,Low,0,3,21,1,2012.0,1.0,1
Kaduna,Kaduna South,2014,4,1,1,1,1,1,1,0,0,10.4751,7.4196,1,1,1,Low,0,4,22,2,2012.0,2.0,1
Kaduna,Kaduna South,2016,2,1,0,0,0,0,0,0,1,10.4751,7.4196,1,1,0,Low,0,5,22,2,2012.0,4.0,1
Kaduna,Kaduna South,2017,4,2,0,5,3,0,1,0,1,10.4751,7.4196,1,1,0,Low,0,7,27,2,2012.0,5.0,1
